マクレーン	0.188603
旅客機	0.0732132
ホリー	0.0732132
上空	0.0525222
事件	0.0416587
.	0.0404187
ダイ・ハード2	0.0366065
ワシントン	0.0366065
空港警察署	0.0366065
ロレンゾ署長	0.0366065
激怒	0.0366065
ダレス	0.0366065
指紋	0.0366065
1年前	0.0366065
国際空港	0.0366065
パウエル	0.0366065
調べる	0.0366065
空港内	0.0366065
2年前	0.0366065
ホンジュラス	0.0366065
男2人組	0.0366065
アメリカ軍軍曹	0.0366065
コクラン	0.0366065
管制局長	0.0366065
トルドー	0.0366065
次第	0.0366065
ナカトミビル	0.0366065
着陸誘導灯	0.0366065
計器着陸装置	0.0366065
作動不能	0.0366065
荷物室	0.0366065
1年後	0.0366065
陸軍大佐スチュアート	0.0366065
送還	0.0366065
有名人	0.0366065
麻薬王	0.0366065
エスペランザ	0.0366065
燃料切れ	0.0366065
必至	0.0366065
男	0.0338242
不審	0.0314338
滑走路	0.0314338
オズボーン	0.0314338
見かける	0.0314338
奪還	0.0314338
テロリスト	0.0314338
応戦	0.0314338
長引く	0.0314338
今日	0.0314338
墜落	0.0314338
空港	0.0314338
最悪	0.0314338
幕	0.0314338
開ける	0.0314338
発砲	0.0284079
占拠	0.0284079
将軍	0.0284079
着陸	0.0284079
敢行	0.0284079
男たち	0.0284079
一人	0.0277725
銃撃戦	0.0262611
声	0.0262611
拳銃	0.0262611
悪夢	0.0245958
死亡	0.0245958
もらう	0.0245958
親友	0.0245958
話す	0.0232352
やってくる	0.0232352
はず	0.0220848
2人	0.0220848
結果	0.0220848
ところ	0.0220848
迎える	0.0220848
犯人	0.0210883
)	0.0210883
消える	0.0210883
逃げる	0.0210883
やる	0.0202093
送る	0.0202093
ジョン	0.0202093
乗る	0.0194231
(	0.0194231
くる	0.0185331
その後	0.0180625
夜	0.0180625
死ぬ	0.0163972
殺す	0.0159156
時	0.0154632
妻	0.0150366
かける	0.0146331
元	0.0146331
できる	0.0132073
こと	0.0128629
大	0.0122924
なる	0.0108054
事	0.00986385
しまう	0.00857526
よう	0.00803458
の	0.00780969
られる	0.00643451
いる	0.00200881
れる	0.00188286
する	0.000388394
