オペラ座	0.33445
クリスティーヌ	0.222967
怪人	0.129773
住み着く	0.111484
エリック	0.111484
天使	0.111484
地下	0.100887
主	0.0865152
声	0.0799769
謎	0.0603334
楽屋	0.0557416
水路	0.0557416
空間	0.0557416
月給2万フラン	0.0557416
男エリック	0.0557416
5番ボックス席	0.0557416
生来	0.0557416
醜悪	0.0557416
人相	0.0557416
壊死	0.0557416
常時確保	0.0557416
皮膚	0.0557416
縄	0.0557416
奇術	0.0557416
天才	0.0557416
支配人	0.0557416
19世紀末	0.0557416
若手女優	0.0557416
恋人ラウル子爵	0.0557416
歌唱力	0.0557416
ラウル	0.0557416
ペルシャ人	0.0557416
ダロガ	0.0557416
頭角	0.0557416
広大	0.0478649
パリ	0.0478649
異形	0.0478649
クリス	0.0478649
投げる	0.0478649
解く	0.0432574
広がる	0.0432574
聞こえる	0.0432574
潜入	0.0432574
嫉妬	0.0399883
指導	0.0399883
要求	0.0399883
裏	0.0374526
誘拐	0.0374526
現す	0.0374526
付く	0.0353807
恋	0.0353807
消える	0.0321116
おる	0.0257524
男	0.0257524
残す	0.024235
見る	0.0196274
追う	0.0196274
持つ	0.017477
自分	0.0170917
いる	0.00305887
れる	0.00143353
する	0.000591419
