ソニエール	0.165347
警部	0.165347
ラングドン	0.110231
呼び出す	0.0855429
行う	0.0740638
現場	0.0740637
サイン会	0.0551157
ダ	0.0551157
ハーバード大学	0.0551157
教授ロバート	0.0551157
ヴィンチ	0.0551157
フランス司法警察	0.0551157
のべる	0.0551157
ズ	0.0551157
ファーシュ	0.0551157
ジャン	0.0551157
ウィトルウィウス	0.0551157
的人体図	0.0551157
捜査協力	0.0551157
模	0.0551157
コード	0.0551157
検証	0.0551157
暗号解読官	0.0551157
ヌヴー	0.0551157
オドレイ	0.0551157
トトゥ	0.0551157
ルーヴル	0.0551157
美術館	0.0551157
一容疑者	0.0551157
館長	0.0551157
書店	0.0551157
著書	0.0551157
彼	0.0524766
ソフィー	0.0473275
形	0.0473275
パリ	0.0473275
ハンクス	0.0473275
トイレ	0.0473275
レ	0.0427717
伝える	0.0427717
自身	0.0395393
会う	0.037032
方	0.037032
ジャック	0.037032
やってくる	0.0349835
トム	0.0349835
死体	0.0332514
盗む	0.0332514
気	0.0317511
逮捕	0.0317511
犯人	0.0317511
約束	0.0304277
名	0.0292438
(	0.0292438
求める	0.0292438
奇妙	0.0271953
死ぬ	0.024688
残す	0.0239629
殺す	0.0239629
目	0.0239629
発見	0.0226395
元	0.022032
彼女	0.0209074
もの	0.0168998
られる	0.00968794
こと	0.00645555
れる	0.00566972
いる	0.00453675
する	0.000334156
