王女	0.202279
ジョー	0.156976
ローマ	0.10114
自由	0.0725564
うち	0.0536638
伝統	0.0505699
鎮静剤	0.0505699
無防備	0.0505699
路傍	0.0505699
ベンチ	0.0505699
うとうと	0.0505699
通りかかる	0.0505699
某国	0.0505699
アメリカ人新聞記者	0.0505699
王女アン	0.0505699
ブラッドレー	0.0505699
介抱	0.0505699
ヨーロッパ各国	0.0505699
表敬訪問中	0.0505699
滞在国	0.0505699
素性	0.0505699
休日	0.0505699
ローマ体験	0.0505699
スクープ	0.0505699
モノ	0.0505699
スケジュール	0.0505699
職業	0.0505699
アーヴィング	0.0505699
共謀	0.0505699
スクープ写真	0.0505699
ヒステリー	0.0505699
満喫	0.0505699
アン王女	0.0505699
夜密か	0.0505699
過密	0.0434241
撮る	0.0434241
きる	0.0434241
翌朝	0.0434241
偽る	0.0434241
抜ける	0.0434241
距離	0.0434241
見かねる	0.0434241
アパート	0.039244
ヨーロッパ	0.039244
打つ	0.039244
はじめる	0.0362782
不満	0.0362782
起こす	0.0362782
直前	0.0362782
歴史	0.0362782
カメラマン	0.0362782
近づく	0.0362782
イタリア	0.0362782
歩く	0.0339778
だす	0.0320982
せい	0.0320982
城	0.0320982
秘密	0.030509
友人	0.0291324
爆発	0.0291324
連れる	0.0291324
最後	0.0279181
つく	0.0268319
気づく	0.0268319
生活	0.0249523
成功	0.0226518
いく	0.0221987
そこ	0.0191831
彼女	0.0191831
来る	0.0178064
大	0.0169813
持つ	0.0158555
しまう	0.0118462
の	0.0107886
こと	0.00592312
なる	0.00373176
いる	0.00138753
れる	0.00130053
する	0.000536544
