クルー	0.212121
捕食生物	0.0705795
貨物船	0.0705795
生物	0.0671981
寄生生物	0.0606062
異	0.0474221
一人	0.0401601
星人	0.0352897
連れ戻す	0.0352897
はがれる	0.0352897
未知	0.0352897
化石化	0.0352897
宇宙船	0.0352897
胸部	0.0352897
星文明	0.0352897
チェストバスター	0.0352897
慄	0.0352897
く	0.0352897
貨物宇宙船	0.0352897
脱皮	0.0352897
二本	0.0352897
腕	0.0352897
エッグチェンバー	0.0352897
頭部	0.0352897
凶暴	0.0352897
二足歩行	0.0352897
救助信号	0.0352897
ビッグチャップ	0.0352897
生物兵器転用	0.0352897
目論む	0.0352897
意向	0.0352897
裏切り	0.0352897
クルーたち	0.0352897
体内	0.0352897
人類初	0.0352897
巨大	0.0348255
襲う	0.0336738
電波	0.0303031
フェイスハガー	0.0303031
食う	0.0303031
可能性	0.0303031
処分	0.0303031
強固	0.0303031
426	0.0303031
化石宇宙船	0.0303031
ノストロモ	0.0303031
自然	0.0303031
抹殺	0.0303031
物体	0.0303031
捕獲	0.027386
エイリアン	0.027386
降り立つ	0.027386
アンドロイド	0.027386
誕生	0.027386
苦しむ	0.027386
受信	0.027386
飛び出す	0.027386
爆破	0.027386
口	0.027386
遭遇	0.027386
号	0.027386
侵入	0.027386
奔走	0.027386
調査中	0.027386
順調	0.0253164
行動	0.0253164
回復	0.023711
物	0.023711
繰り返す	0.023711
恐怖	0.023711
生き残る	0.023711
みる	0.023711
破る	0.023711
付く	0.0223994
追い詰める	0.0223994
惑星	0.0223994
顔	0.0212904
卵	0.0212904
逃げる	0.0203297
-	0.0203297
見える	0.0203297
会社	0.0194824
最後	0.0194824
ゆく	0.0187244
開始	0.0187244
成長	0.0174127
出す	0.0168369
思う	0.0163037
死ぬ	0.0158074
受ける	0.0158074
よう	0.0154911
殺す	0.0153431
発見	0.0144957
人間	0.0115787
持つ	0.0110646
しまう	0.00826679
いく	0.00774556
ため	0.00686353
られる	0.00620304
れる	0.00544538
こと	0.00413339
なる	0.00260417
いる	0.000968274
する	0.000695358
