ミシェル	0.298224
ポレット	0.236523
十字架	0.133687
グアール	0.0822688
墓	0.079474
父	0.065166
盗む	0.0372247
兄	0.0372247
愛犬	0.0319217
ジョルジュ	0.0308508
墓地	0.0308508
風車小屋	0.0308508
教会	0.0308508
レ家	0.0308508
ド	0.0261091
作る	0.0253708
家	0.0245318
一家	0.0239413
神父	0.0205672
ねだる	0.0205672
爆撃	0.0205672
身請け	0.0205672
すべて	0.0205672
名札	0.0205672
墓参り	0.0205672
ジョッグ	0.0205672
連れる	0.0177725
引き抜く	0.0176609
自分たち	0.0176609
遊び	0.0176609
郊外	0.0176609
避難	0.0176609
叫ぶ	0.0176609
やる	0.0170318
伝える	0.0159608
捨てる	0.0147546
耳	0.0147546
落とす	0.0130546
教える	0.0130546
言う	0.0130318
られる	0.0126532
もの	0.0126128
場	0.0124082
二人	0.0123323
車	0.0118484
行く	0.0117028
お	0.0113545
探す	0.0113545
名	0.0109127
人	0.0109127
つける	0.0105131
親近感	0.0102836
容態	0.0102836
急変	0.0102836
鉢合わせ	0.0102836
無垢	0.0102836
けんか	0.0102836
霊柩車	0.0102836
頼る	0.0102836
十字架泥棒	0.0102836
葬儀中	0.0102836
機銃掃射	0.0102836
問い詰める	0.0102836
言い逃れる	0.0102836
フランス郊外	0.0102836
信仰	0.0102836
ドイツ軍	0.0102836
後日ミシェル	0.0102836
パリ市民	0.0102836
墓場	0.0102836
満足げ	0.0102836
見つめる	0.0102836
行列	0.0102836
夜ミシェル	0.0102836
5才	0.0102836
すてき	0.0102836
姉	0.0102836
たくさん十字架	0.0102836
彷徨	0.0102836
夜中	0.0102836
戦災孤児	0.0102836
申請	0.0102836
抜け出す	0.0102836
う	0.0102836
ミシェルたち	0.0102836
埋葬	0.0102836
懇願	0.0102836
１５本	0.0102836
ささげる	0.0102836
交換条件	0.0102836
ぼる	0.0102836
かわいそう	0.0102836
少女ポレット	0.0102836
サイン	0.0102836
道中	0.0102836
小川	0.0102836
隣人	0.0102836
腹いせ	0.0102836
いがみあう	0.0102836
以前ミシェル	0.0102836
エンジン音	0.0102836
モグラ	0.0102836
ねずみ	0.0102836
いやがらせ	0.0102836
思い込む	0.0102836
あふれる	0.0102836
修道女	0.0102836
荒らす	0.0102836
ののしる	0.0102836
11才	0.0102836
パリ育ち	0.0102836
人ごみ	0.0102836
エスカレート	0.0102836
都会っ子	0.0102836
涙す	0.0102836
激昂	0.0102836
仕業	0.0102836
人違い	0.0102836
思い立つ	0.0102836
雑踏	0.0102836
1940年	0.0102836
出す	0.00981268
それ	0.00967283
死ぬ	0.00921268
願い	0.00883047
応える	0.00883047
禁じる	0.00883047
外れる	0.00883047
殴り合い	0.00883047
ごと	0.00883047
祈り	0.00883047
意	0.00883047
動物	0.00883047
光る	0.00883047
夜空	0.00883047
祈る	0.00883047
駅	0.00883047
寝たきり	0.00883047
戦闘機	0.00883047
ちる	0.00883047
驚く	0.00883047
あう	0.00883047
家出	0.00883047
馬	0.00883047
文字	0.00883047
書類	0.00883047
壊す	0.00883047
たくさん	0.00883047
亡くなる	0.00883047
重傷	0.00883047
列	0.00883047
ほとり	0.00883047
末っ子	0.00883047
訴える	0.00883047
引く	0.00883047
流す	0.00883047
現れる	0.00800646
様子	0.00798044
隠れる	0.00798044
あと	0.00798044
わかる	0.00798044
訪ねる	0.00798044
レ	0.00798044
逃げ出す	0.00798044
用意	0.00798044
追い出す	0.00798044
聞こえる	0.00798044
怒る	0.00798044
魅せる	0.00798044
ん	0.00798044
蹴る	0.00798044
飛び出す	0.00798044
収める	0.00798044
隣	0.00798044
ママ	0.00798044
近く	0.00798044
追いかける	0.00798044
矢先	0.00798044
告白	0.00798044
下	0.00737733
声	0.00737733
とる	0.00737733
見つかる	0.00737733
川	0.00737733
引き取る	0.00737733
受け入れる	0.00737733
負う	0.00737733
走る	0.00737733
来る	0.00724201
方	0.00690952
破る	0.00690952
神	0.00690952
警官	0.00690952
運ぶ	0.00690952
両親	0.00690952
集める	0.00690952
てる	0.0065273
着く	0.0065273
せい	0.0065273
道	0.0065273
悩む	0.0065273
必死	0.0065273
恐れる	0.0065273
復讐	0.0065273
持つ	0.00644855
関係	0.00620413
暮らす	0.00620413
先	0.00620413
死体	0.00620413
逃げる	0.00592419
落ちる	0.00592419
犯人	0.00592419
ある	0.0058749
途中	0.00567726
聞く	0.00567726
約束	0.00567726
待つ	0.00567726
多く	0.00567726
様々	0.00567726
死	0.00545638
少年	0.00545638
命	0.00545638
なる	0.00531209
上	0.00525657
住む	0.00525657
くる	0.00520634
出会う	0.00507416
抱く	0.00507416
人々	0.00490635
こと	0.00481796
思う	0.00475099
おる	0.00475099
戻る	0.00475099
呼ぶ	0.00460635
よう	0.00451418
いく	0.00451418
見つける	0.00447105
目	0.00447105
いう	0.00447105
使う	0.00434395
中	0.00424928
妻	0.00422412
そこ	0.00390096
追う	0.00362102
見る	0.00362102
日	0.00337409
向かう	0.00329785
の	0.00329087
始める	0.00289081
知る	0.00289081
しまう	0.00240898
いる	0.00225728
れる	0.00185128
する	0.000264978
