テッド	0.221707
ジョアンナ	0.193994
ビリー	0.166581
仕事	0.100317
養育権	0.0831405
主張	0.0554267
クレイマー	0.0554267
朝食	0.0475945
電話	0.0475945
二人	0.0443127
家	0.0396666
会社	0.0305993
後自ら	0.0277134
タクシー	0.0277134
1年以上連絡	0.0277134
翌日会社	0.0277134
弁護士	0.0277134
失業中	0.0277134
見込み	0.0277134
かまう	0.0277134
顧みる	0.0277134
反論	0.0277134
結局ビリー	0.0277134
重大さ	0.0277134
振舞う	0.0277134
はじめ	0.0277134
狂乱状態	0.0277134
噛み合う	0.0277134
作れる	0.0277134
フレンチ	0.0277134
トースト	0.0277134
父子	0.0277134
有様	0.0277134
一変	0.0277134
階下	0.0277134
思いつめる	0.0277134
冗談	0.0277134
不注意	0.0277134
ジャングルジム	0.0277134
エレベーター	0.0277134
思う	0.0256069
よう	0.0243307
相談	0.0237973
作り上げる	0.0237973
渡る	0.0237973
思える	0.0237973
討つ	0.0237973
持ち帰る	0.0237973
絆	0.0237973
生きがい	0.0237973
学校	0.0237973
深まる	0.0237973
呟く	0.0237973
一	0.0237973
離婚	0.0237973
別れ	0.0237973
急ぐ	0.0237973
転落	0.0237973
裁判	0.0237973
分	0.0237973
見守る	0.0237973
かける	0.0221563
羽目	0.0215066
邪魔	0.0215066
会社員	0.0215066
勝ち取る	0.0215066
もらえる	0.0215066
強いる	0.0215066
怪我	0.0215066
誰	0.0198813
告げる	0.0198813
とる	0.0198813
苦戦	0.0198813
順調	0.0198813
追う	0.0195166
最初	0.0186206
乗り込む	0.0186206
家庭	0.0186206
自宅	0.0186206
降りる	0.0186206
日	0.0181857
陥る	0.0175905
進む	0.0175905
時間	0.0159652
待つ	0.0152997
送る	0.0152997
さ	0.0152997
最後	0.0152997
気づく	0.0147045
帰る	0.014166
つける	0.014166
くる	0.0140306
作る	0.0136744
生活	0.0136744
息子	0.0136744
頃	0.0132222
戻る	0.0128035
存在	0.0124137
失う	0.0120491
出る	0.0117066
妻	0.0113836
彼女	0.0105127
できる	0.00999876
来る	0.00975831
手	0.00975831
こと	0.00973802
大	0.0093061
向かう	0.00888741
の	0.00886864
それ	0.00868915
ある	0.00791616
事	0.00746755
しまう	0.00649197
いく	0.00608268
ため	0.00539001
られる	0.00487132
なる	0.00409016
いる	0.00152079
する	0.000294039
