節子	0.062069
清太	0.0551724
する	0.0551724
中	0.0206897
家	0.0206897
弱る	0.0137931
いく	0.0137931
空襲	0.0137931
盗む	0.0137931
おば	0.0137931
しまう	0.0137931
住む	0.0137931
いる	0.0137931
受ける	0.0137931
始める	0.0137931
衰弱	0.0137931
ドロップ缶	0.0137931
栄養失調	0.0137931
いう	0.00689655
毛嫌い	0.00689655
草むら	0.00689655
放る	0.00689655
投げる	0.00689655
二人	0.00689655
兄妹	0.00689655
飛び出す	0.00689655
出る	0.00689655
こと	0.00689655
決心	0.00689655
1945年9月22日	0.00689655
夙川近く	0.00689655
防空壕	0.00689655
遺骨	0.00689655
2人きり	0.00689655
まわり	0.00689655
蛍	0.00689655
食料不足	0.00689655
続く	0.00689655
群がる	0.00689655
光	0.00689655
放つ	0.00689655
ここ	0.00689655
話	0.00689655
生きる	0.00689655
ため	0.00689655
畑	0.00689655
野菜	0.00689655
始まる	0.00689655
太平洋戦争末期	0.00689655
無人	0.00689655
人家	0.00689655
物	0.00689655
神戸	0.00689655
所持品	0.00689655
錆びる	0.00689655
日本	0.00689655
降伏	0.00689655
4歳	0.00689655
戦争	0.00689655
終わる	0.00689655
敗戦	0.00689655
知る	0.00689655
火垂る	0.00689655
父	0.00689655
兄	0.00689655
海軍	0.00689655
敵艦	0.00689655
攻撃	0.00689655
14歳	0.00689655
負ける	0.00689655
聞く	0.00689655
ショック	0.00689655
三ノ宮駅構内	0.00689655
死亡	0.00689655
銀行	0.00689655
貯金	0.00689655
下ろす	0.00689655
母	0.00689655
スイカ	0.00689655
食べる	0.00689655
させる	0.00689655
骨片	0.00689655
失う	0.00689655
進行	0.00689655
西宮郊外	0.00689655
幸	0.00689655
生涯	0.00689655
閉じる	0.00689655
ある	0.00689655
火葬	0.00689655
駅員	0.00689655
後	0.00689655
暮らす	0.00689655
一人	0.00689655
なる	0.00689655
彼	0.00689655
墓	0.00689655
働く	0.00689655
見つける	0.00689655
駅	0.00689655
何	0.00689655
こる	0.00689655
戦災孤児たち	0.00689655
同様	0.00689655
死	0.00689655
待つ	0.00689655
